StimmbezirkNr,Kommunalwahlkreis,Landtagswahlkreis,Bundestagswahlkreis,StadtbezirkNr,StadtbezirkName,StadtteilNr,StadtteilName,X,Y,Einwohner,AnteilAusländer,Wahlberechtigte,AnteilFrauen,18bis24Jahre,25bis34Jahre,35bis44Jahre,45bis59Jahre,Ab60Jahre,AnteilWahlberechtigte,Anteil18bis24Jahre,Anteil25bis34Jahre,Anteil35bis44Jahre,Anteil45bis59Jahre,AnteilAb60Jahre,Wahlberechtigte2009,Wahlbeteiligung2009,GueltigeZweitstimmen2009,Zweitstimmen_SPD_2009,Zweitstimmen_CDU_2009,Zweitstimmen_FDP_2009,Zweitstimmen_GRUENE_2009,Zweitstimmen_DIE_LINKE_2009,Zweitstimmen_Sonstige_2009,ZweitstimmenAnteil_SPD_2009,ZweitstimmenAnteil_CDU_2009,ZweitstimmenAnteil_GRUENE_2009,ZweitstimmenAnteil_FDP_2009,ZweitstimmenAnteil_DIE_LINKE_2009,ZweitstimmenAnteil_Sonstige_2009,GueltigeErststimmen2009,Erststimmen_SPD_2009,Erststimmen_CDU_2009,Erststimmen_FDP_2009,Erststimmen_GRUENE_2009,Erststimmen_DIE_LINKE_2009,Erststimmen_Sonstige_2009,ErststimmenAnteil_SPD_2009,ErststimmenAnteil_CDU_2009,ErststimmenAnteil_GRUENE_2009,ErststimmenAnteil_FDP_2009,ErststimmenAnteil_DIE_LINKE_2009,ErststimmenAnteil_Sonstige_2009
50507,34,16,95,5,Nippes,505,Weidenpesch,6.9455002384,50.9820259056,1043,20.4,711,51.2,62,112,98,196,243,68.17,8.72,15.75,13.78,27.57,34.18,661,65.8,430,126,115,76,65,34,14,29.30,26.74,15.12,17.67,7.91,3.26,428,150,129,55,64,27,3,35.05,30.14,14.95,12.85,6.31,0.70
50508,34,16,95,5,Nippes,505,Weidenpesch,6.9322635695,50.9847402204,2638,30.8,1440,52.8,162,188,206,425,459,54.59,11.25,13.06,14.31,29.51,31.88,1408,60.7,846,249,195,145,127,80,50,29.43,23.05,15.01,17.14,9.46,5.91,842,312,250,77,119,70,14,37.05,29.69,14.13,9.14,8.31,1.66
50509,34,16,95,5,Nippes,505,Weidenpesch,6.9417083579,50.9874976055,1858,21.2,1247,53.5,100,194,202,377,374,67.12,8.02,15.56,16.20,30.23,29.99,1216,69.2,832,237,213,121,124,99,38,28.49,25.60,14.90,14.54,11.90,4.57,830,289,264,70,108,90,9,34.82,31.81,13.01,8.43,10.84,1.08
50601,30,16,95,5,Nippes,506,Longerich,6.9428051597,50.9933070907,921,13.9,676,54,47,102,73,159,295,73.40,6.95,15.09,10.80,23.52,43.64,655,71.8,465,117,152,80,53,45,18,25.16,32.69,11.40,17.20,9.68,3.87,463,157,174,43,54,33,2,33.91,37.58,11.66,9.29,7.13,0.43
50602,30,16,95,5,Nippes,506,Longerich,6.9402018806,50.9919270474,1131,14.1,779,52.2,58,115,109,193,304,68.88,7.45,14.76,13.99,24.78,39.02,784,64.2,497,145,154,70,54,51,23,29.18,30.99,10.87,14.08,10.26,4.63,495,178,179,45,51,35,7,35.96,36.16,10.30,9.09,7.07,1.41
50603,30,16,95,5,Nippes,506,Longerich,6.9231904552,51.0038569164,852,5.6,704,52.8,46,50,78,190,340,82.63,6.53,7.10,11.08,26.99,48.30,696,72.0,495,134,163,70,66,44,18,27.07,32.93,13.33,14.14,8.89,3.64,492,172,188,37,49,36,10,34.96,38.21,9.96,7.52,7.32,2.03
50604,30,16,95,5,Nippes,506,Longerich,6.9326292402,50.9956724463,894,8.5,712,52.8,75,91,82,202,262,79.64,10.53,12.78,11.52,28.37,36.80,722,76.0,547,130,200,83,66,43,25,23.77,36.56,12.07,15.17,7.86,4.57,544,156,231,49,72,27,9,28.68,42.46,13.24,9.01,4.96,1.65
50605,30,16,95,5,Nippes,506,Longerich,6.9287926528,50.9919290071,782,12.9,585,58.8,58,66,40,146,275,74.81,9.91,11.28,6.84,24.96,47.01,603,71.8,429,109,172,56,51,25,16,25.41,40.09,11.89,13.05,5.83,3.73,431,123,185,40,60,20,3,28.54,42.92,13.92,9.28,4.64,0.70
50606,30,16,95,5,Nippes,506,Longerich,6.9291799189,50.9933504065,820,7.9,626,52.4,43,54,87,178,264,76.34,6.87,8.63,13.90,28.43,42.17,647,81.8,517,151,173,66,67,30,30,29.21,33.46,12.96,12.77,5.80,5.80,517,180,194,37,74,25,7,34.82,37.52,14.31,7.16,4.84,1.35
50607,30,16,95,5,Nippes,506,Longerich,6.9165816326,50.9910701021,817,5.8,622,52.7,48,62,81,211,220,76.13,7.72,9.97,13.02,33.92,35.37,623,88.4,547,153,199,65,81,16,33,27.97,36.38,14.81,11.88,2.93,6.03,543,197,209,40,70,17,10,36.28,38.49,12.89,7.37,3.13,1.84
50608,30,16,95,5,Nippes,506,Longerich,6.9199273307,50.9923664417,944,5.5,735,54,61,54,83,244,293,77.86,8.30,7.35,11.29,33.20,39.86,757,86.4,648,179,237,79,96,34,23,27.62,36.57,14.81,12.19,5.25,3.55,644,231,259,50,79,21,4,35.87,40.22,12.27,7.76,3.26,0.62
50609,30,16,95,5,Nippes,506,Longerich,6.9179437599,50.9979391178,634,4.7,513,51.5,39,42,72,167,193,80.91,7.60,8.19,14.04,32.55,37.62,535,85.2,451,115,168,75,69,18,6,25.50,37.25,15.30,16.63,3.99,1.33,453,137,193,45,58,18,2,30.24,42.60,12.80,9.93,3.97,0.44
50610,30,16,95,5,Nippes,506,Longerich,6.9171787525,50.9956189753,910,17.1,640,56.7,54,85,76,182,243,70.33,8.44,13.28,11.88,28.44,37.97,669,63.5,419,146,118,55,43,35,22,34.84,28.16,10.26,13.13,8.35,5.25,417,168,131,34,37,34,13,40.29,31.41,8.87,8.15,8.15,3.12
50611,30,16,95,5,Nippes,506,Longerich,6.9071539056,51.001244304,830,12.9,611,48.1,56,125,105,176,149,73.61,9.17,20.46,17.18,28.81,24.39,612,65.2,397,97,118,74,53,32,23,24.43,29.72,13.35,18.64,8.06,5.79,396,130,150,49,37,23,7,32.83,37.88,9.34,12.37,5.81,1.77
50612,30,16,95,5,Nippes,506,Longerich,6.9085501783,50.999041328,752,8.2,620,49.8,48,117,87,169,199,82.45,7.74,18.87,14.03,27.26,32.10,625,70.6,437,114,133,78,52,30,30,26.09,30.43,11.90,17.85,6.86,6.86,437,151,167,42,40,25,12,34.55,38.22,9.15,9.61,5.72,2.75
50613,30,16,95,5,Nippes,506,Longerich,6.9115169807,50.9945285123,1484,10.5,1115,52.9,89,173,125,345,383,75.13,7.98,15.52,11.21,30.94,34.35,1154,73.8,849,222,285,138,99,66,39,26.15,33.57,11.66,16.25,7.77,4.59,845,274,331,87,80,62,11,32.43,39.17,9.47,10.30,7.34,1.30
50614,30,16,95,5,Nippes,506,Longerich,6.9036354941,50.9919074208,1703,14.6,1170,52.5,141,172,158,380,319,68.70,12.05,14.70,13.50,32.48,27.26,1216,66.1,798,186,254,138,102,76,42,23.31,31.83,12.78,17.29,9.52,5.26,787,248,307,94,69,58,11,31.51,39.01,8.77,11.94,7.37,1.40
50701,31,15,95,5,Nippes,507,Bilderstöckchen,6.9204244702,50.9795058342,2475,31.5,1176,52.5,158,237,196,312,273,47.52,13.44,20.15,16.67,26.53,23.21,1125,54.0,604,238,229,45,47,17,28,39.40,37.91,7.78,7.45,2.81,4.64,604,271,180,30,45,69,9,44.87,29.80,7.45,4.97,11.42,1.49
50702,31,15,95,5,Nippes,507,Bilderstöckchen,6.9292505348,50.9727883612,2213,25.5,1268,53.4,162,199,191,348,368,57.30,12.78,15.69,15.06,27.44,29.02,1300,59.5,763,242,201,98,83,89,50,31.72,26.34,10.88,12.84,11.66,6.55,764,303,237,62,70,75,17,39.66,31.02,9.16,8.12,9.82,2.23
50703,31,15,95,5,Nippes,507,Bilderstöckchen,6.9343012146,50.9708367544,906,17.9,610,52.5,57,99,94,188,172,67.33,9.34,16.23,15.41,30.82,28.20,605,75.9,455,139,110,57,63,52,34,30.55,24.18,13.85,12.53,11.43,7.47,456,186,121,40,55,47,7,40.79,26.54,12.06,8.77,10.31,1.54
50704,31,15,95,5,Nippes,507,Bilderstöckchen,6.9313881374,50.9701947049,888,14.4,612,52.9,55,103,107,166,181,68.92,8.99,16.83,17.48,27.12,29.58,585,70.8,406,106,113,46,79,40,22,26.11,27.83,19.46,11.33,9.85,5.42,405,137,120,38,68,36,6,33.83,29.63,16.79,9.38,8.89,1.48
50705,31,15,95,5,Nippes,507,Bilderstöckchen,6.938315315,50.9692948608,2543,33.4,1267,53.6,145,257,240,328,297,49.82,11.44,20.28,18.94,25.89,23.44,1168,60.4,702,246,137,96,101,74,48,35.04,19.52,14.39,13.68,10.54,6.84,700,300,161,61,88,69,21,42.86,23.00,12.57,8.71,9.86,3.00
50706,31,15,95,5,Nippes,507,Bilderstöckchen,6.9276902363,50.965784761,1227,20.1,733,55,68,95,156,220,194,59.74,9.28,12.96,21.28,30.01,26.47,705,70.4,491,170,92,54,97,57,21,34.62,18.74,19.76,11.00,11.61,4.28,487,219,105,33,71,51,8,44.97,21.56,14.58,6.78,10.47,1.64
50707,31,15,95,5,Nippes,507,Bilderstöckchen,6.9301040379,50.9672159708,1142,19.8,773,51.6,74,130,108,193,268,67.69,9.57,16.82,13.97,24.97,34.67,755,68.3,509,161,119,73,67,53,36,31.63,23.38,13.16,14.34,10.41,7.07,510,212,134,54,51,48,11,41.57,26.27,10.00,10.59,9.41,2.16
50708,31,15,95,5,Nippes,507,Bilderstöckchen,6.9376744744,50.9654416425,1769,20.7,1123,53.3,128,179,162,284,370,63.48,11.40,15.94,14.43,25.29,32.95,1156,61.2,700,233,158,77,121,63,48,33.29,22.57,17.29,11.00,9.00,6.86,701,289,171,59,111,54,17,41.23,24.39,15.83,8.42,7.70,2.43
50709,31,15,95,5,Nippes,507,Bilderstöckchen,6.938569722,50.9611952528,2267,33.4,1231,51,131,297,193,234,376,54.30,10.64,24.13,15.68,19.01,30.54,1241,61.9,759,261,154,91,128,76,49,34.39,20.29,16.86,11.99,10.01,6.46,754,315,181,64,108,73,13,41.78,24.01,14.32,8.49,9.68,1.72
60101,29,16,95,6,Chorweiler,601,Merkenich,6.9104418193,51.0479395917,1422,8.6,1079,50.2,107,118,149,375,330,75.88,9.92,10.94,13.81,34.75,30.58,1063,73.8,771,170,261,153,95,56,36,22.05,33.85,12.32,19.84,7.26,4.67,770,238,319,78,74,53,8,30.91,41.43,9.61,10.13,6.88,1.04
60102,29,16,95,6,Chorweiler,601,Merkenich,6.9372959117,51.0386246919,1036,7.5,798,50.9,61,98,134,249,256,77.03,7.64,12.28,16.79,31.20,32.08,756,73.5,546,162,186,95,45,32,26,29.67,34.07,8.24,17.40,5.86,4.76,548,193,229,51,49,21,5,35.22,41.79,8.94,9.31,3.83,0.91
60103,29,16,95,6,Chorweiler,601,Merkenich,6.9629250583,51.0245747612,1092,16.7,722,51.5,95,97,138,221,171,66.12,13.16,13.43,19.11,30.61,23.68,704,69.9,488,127,150,82,58,37,34,26.02,30.74,11.89,16.80,7.58,6.97,486,156,174,59,48,38,11,32.10,35.80,9.88,12.14,7.82,2.26
60104,29,16,95,6,Chorweiler,601,Merkenich,6.959789413,51.0239555241,847,12.9,609,51.4,62,83,88,208,168,71.90,10.18,13.63,14.45,34.15,27.59,600,64.0,379,108,123,59,37,33,19,28.50,32.45,9.76,15.57,8.71,5.01,377,125,143,43,36,27,3,33.16,37.93,9.55,11.41,7.16,0.80
60105,29,16,95,6,Chorweiler,601,Merkenich,6.9430025454,51.0274343553,1337,18.2,886,49,73,124,134,241,314,66.27,8.24,14.00,15.12,27.20,35.44,895,63.0,557,177,166,76,48,56,34,31.78,29.80,8.62,13.64,10.05,6.10,556,206,183,60,46,49,12,37.05,32.91,8.27,10.79,8.81,2.16
60201,29,16,95,6,Chorweiler,602,Fühlingen,6.910107314,51.0339592389,1087,7,814,51.7,79,86,92,319,238,74.89,9.71,10.57,11.30,39.19,29.24,824,75.7,622,132,230,115,77,41,27,21.22,36.98,12.38,18.49,6.59,4.34,623,165,267,68,67,47,9,26.48,42.86,10.75,10.91,7.54,1.44
60202,29,16,95,6,Chorweiler,602,Fühlingen,6.907792618,51.0377600477,1015,4.1,806,49.8,78,98,138,273,219,79.41,9.68,12.16,17.12,33.87,27.17,768,79.8,611,122,207,110,110,32,30,19.97,33.88,18.00,18.00,5.24,4.91,611,163,230,75,104,31,8,26.68,37.64,17.02,12.27,5.07,1.31
60301,26,16,95,6,Chorweiler,603,Seeberg,6.913339957,51.0140158582,1020,9.3,777,49.4,57,98,95,230,297,76.18,7.34,12.61,12.23,29.60,38.22,767,78.5,593,160,210,85,66,48,24,26.98,35.41,11.13,14.33,8.09,4.05,597,199,232,52,64,42,8,33.33,38.86,10.72,8.71,7.04,1.34
60302,26,16,95,6,Chorweiler,603,Seeberg,6.9174719429,51.0170648324,1112,15.4,748,56.6,74,95,85,167,327,67.27,9.89,12.70,11.36,22.33,43.72,746,65.1,477,127,151,70,47,56,26,26.62,31.66,9.85,14.68,11.74,5.45,476,154,182,43,50,39,8,32.35,38.24,10.50,9.03,8.19,1.68
60303,26,16,95,6,Chorweiler,603,Seeberg,6.9051910281,51.0166813913,2338,30.5,1246,52.2,147,167,161,351,420,53.29,11.80,13.40,12.92,28.17,33.71,1260,59.0,724,222,220,80,70,95,37,30.66,30.39,9.67,11.05,13.12,5.11,724,275,240,43,63,85,18,37.98,33.15,8.70,5.94,11.74,2.49
60304,26,16,95,6,Chorweiler,603,Seeberg,6.9042451505,51.0194570358,1778,29.3,976,50.1,104,141,130,266,335,54.89,10.66,14.45,13.32,27.25,34.32,969,52.3,495,155,143,49,43,74,31,31.31,28.89,8.69,9.90,14.95,6.26,493,183,159,31,34,68,18,37.12,32.25,6.90,6.29,13.79,3.65
60305,26,16,95,6,Chorweiler,603,Seeberg,6.9020943715,51.0214260666,3061,41.8,1231,52.8,150,200,171,298,412,40.22,12.19,16.25,13.89,24.21,33.47,1267,46.4,573,211,166,46,44,75,31,36.82,28.97,7.68,8.03,13.09,5.41,570,231,178,36,41,69,15,40.53,31.23,7.19,6.32,12.11,2.63
60306,26,16,95,6,Chorweiler,603,Seeberg,6.9098923683,51.0222835347,1936,27.1,1072,50.2,134,188,153,270,327,55.37,12.50,17.54,14.27,25.19,30.50,1041,53.4,542,185,143,56,40,82,36,34.13,26.38,7.38,10.33,15.13,6.64,544,206,161,37,37,89,14,37.87,29.60,6.80,6.80,16.36,2.57
60401,26,16,95,6,Chorweiler,604,Heimersdorf,6.8954186094,51.0068934064,1001,9.5,803,53.1,64,99,95,212,333,80.22,7.97,12.33,11.83,26.40,41.47,824,72.6,596,151,213,95,62,40,35,25.34,35.74,10.40,15.94,6.71,5.87,594,193,240,45,67,39,10,32.49,40.40,11.28,7.58,6.57,1.68
60402,26,16,95,6,Chorweiler,604,Heimersdorf,6.8994679642,51.0060134169,768,7.8,610,56.2,50,56,51,178,275,79.43,8.20,9.18,8.36,29.18,45.08,615,74.3,450,141,152,63,52,22,20,31.33,33.78,11.56,14.00,4.89,4.44,450,159,172,40,51,24,4,35.33,38.22,11.33,8.89,5.33,0.89
60403,26,16,95,6,Chorweiler,604,Heimersdorf,6.897651566,51.0145131643,1308,7.7,1046,53.3,83,106,121,328,408,79.97,7.93,10.13,11.57,31.36,39.01,1007,79.2,790,237,256,118,96,52,31,30.00,32.41,12.15,14.94,6.58,3.92,788,299,280,81,72,21,35,37.94,35.53,9.14,10.28,2.66,4.44
60404,26,16,95,6,Chorweiler,604,Heimersdorf,6.9040427347,51.0114619926,1242,10.7,960,55.7,77,101,87,261,434,77.29,8.02,10.52,9.06,27.19,45.21,967,69.0,661,215,213,81,64,46,42,32.53,32.22,9.68,12.25,6.96,6.35,656,256,227,57,65,40,11,39.02,34.60,9.91,8.69,6.10,1.68
60405,26,16,95,6,Chorweiler,604,Heimersdorf,6.9055230269,51.0069494932,1469,6.3,1189,56.3,104,95,104,324,562,80.94,8.75,7.99,8.75,27.25,47.27,1246,70.7,877,256,310,121,101,51,38,29.19,35.35,11.52,13.80,5.82,4.33,873,304,357,71,79,48,14,34.82,40.89,9.05,8.13,5.50,1.60
60501,28,16,95,6,Chorweiler,605,Lindweiler,6.8923564826,51.0013463575,1763,12.6,1237,54.3,97,159,152,315,514,70.16,7.84,12.85,12.29,25.46,41.55,1248,59.2,726,226,250,77,64,73,36,31.13,34.44,8.82,10.61,10.06,4.96,724,254,270,47,50,83,20,35.08,37.29,6.91,6.49,11.46,2.76
60502,28,16,95,6,Chorweiler,605,Lindweiler,6.8856649844,51.0069672501,1756,16.6,1151,52.7,118,143,152,314,424,65.55,10.25,12.42,13.21,27.28,36.84,1126,61.5,690,181,236,91,71,81,30,26.23,34.20,10.29,13.19,11.74,4.35,686,208,240,69,62,82,25,30.32,34.99,9.04,10.06,11.95,3.64
60601,28,16,95,6,Chorweiler,606,Pesch,6.8770839051,51.0041997266,810,14.1,579,51.8,52,89,76,166,196,71.48,8.98,15.37,13.13,28.67,33.85,612,65.0,396,117,124,66,34,34,21,29.55,31.31,8.59,16.67,8.59,5.30,395,144,138,50,25,30,8,36.46,34.94,6.33,12.66,7.59,2.03
60602,28,16,95,6,Chorweiler,606,Pesch,6.8788124978,51.0026141152,849,8.5,671,52,33,53,66,169,350,79.03,4.92,7.90,9.84,25.19,52.16,707,76.8,540,140,192,100,55,34,19,25.93,35.56,10.19,18.52,6.30,3.52,536,167,217,67,47,33,5,31.16,40.49,8.77,12.50,6.16,0.93
60603,28,16,95,6,Chorweiler,606,Pesch,6.884380693,50.9956188962,1357,7.2,1038,53,84,141,137,316,360,76.49,8.09,13.58,13.20,30.44,34.68,1014,71.1,714,165,259,137,63,61,29,23.11,36.27,8.82,19.19,8.54,4.06,715,220,311,79,47,51,7,30.77,43.50,6.57,11.05,7.13,0.98
60604,28,16,95,6,Chorweiler,606,Pesch,6.8746331271,50.9925884876,788,4.9,648,52.9,29,50,58,138,373,82.23,4.48,7.72,8.95,21.30,57.56,649,79.4,510,152,194,71,45,27,21,29.80,38.04,8.82,13.92,5.29,4.12,510,170,219,51,38,27,5,33.33,42.94,7.45,10.00,5.29,0.98
60605,28,16,95,6,Chorweiler,606,Pesch,6.8727994978,50.9937388709,785,11.2,606,53.1,28,35,62,130,351,77.20,4.62,5.78,10.23,21.45,57.92,607,76.3,457,121,182,86,32,23,13,26.48,39.82,7.00,18.82,5.03,2.84,458,144,216,45,29,17,7,31.44,47.16,6.33,9.83,3.71,1.53
60606,28,16,95,6,Chorweiler,606,Pesch,6.8741343851,50.9996576799,1506,8.9,1198,51.9,79,138,133,348,500,79.55,6.59,11.52,11.10,29.05,41.74,1208,68.8,820,233,270,136,95,53,33,28.41,32.93,11.59,16.59,6.46,4.02,820,292,313,89,71,40,15,35.61,38.17,8.66,10.85,4.88,1.83
60607,28,16,95,6,Chorweiler,606,Pesch,6.8654353884,50.9970532685,781,6.3,629,51.4,72,52,60,200,245,80.54,11.45,8.27,9.54,31.80,38.95,648,75.6,480,139,167,70,57,21,26,28.96,34.79,11.88,14.58,4.38,5.42,482,180,178,44,45,22,13,37.34,36.93,9.34,9.13,4.56,2.70
60608,28,16,95,6,Chorweiler,606,Pesch,6.8702062433,50.9963517131,729,5.3,597,53.1,60,49,57,156,275,81.89,10.05,8.21,9.55,26.13,46.06,607,70.2,425,112,146,74,44,31,18,26.35,34.35,10.35,17.41,7.29,4.24,424,137,185,33,37,27,5,32.31,43.63,8.73,7.78,6.37,1.18
60701,28,16,95,6,Chorweiler,607,Esch/Auweiler,6.8506236516,50.9969524095,1103,4.8,714,52.7,44,63,119,192,296,64.73,6.16,8.82,16.67,26.89,41.46,718,85.0,606,138,196,141,71,46,14,22.77,32.34,11.72,23.27,7.59,2.31,604,167,238,81,78,38,2,27.65,39.40,12.91,13.41,6.29,0.33
60702,28,16,95,6,Chorweiler,607,Esch/Auweiler,6.8536586175,51.0047773386,696,1.7,563,53.3,40,62,70,203,188,80.89,7.10,11.01,12.43,36.06,33.39,562,83.5,465,121,155,92,54,24,19,26.02,33.33,11.61,19.78,5.16,4.09,465,143,178,67,52,19,6,30.75,38.28,11.18,14.41,4.09,1.29
60703,28,16,95,6,Chorweiler,607,Esch/Auweiler,6.858948482,51.0111868756,828,5.3,631,50.1,56,74,85,240,176,76.21,8.87,11.73,13.47,38.03,27.89,654,80.9,525,137,194,88,61,26,19,26.10,36.95,11.62,16.76,4.95,3.62,523,163,219,64,52,20,5,31.17,41.87,9.94,12.24,3.82,0.96
60704,28,16,95,6,Chorweiler,607,Esch/Auweiler,6.8645688175,51.0064649845,829,9.4,571,51,99,60,78,251,83,68.88,17.34,10.51,13.66,43.96,14.54,549,68.5,372,97,129,51,52,32,11,26.08,34.68,13.98,13.71,8.60,2.96,372,119,149,27,51,23,3,31.99,40.05,13.71,7.26,6.18,0.81
60705,28,16,95,6,Chorweiler,607,Esch/Auweiler,6.8483145808,51.0093549496,1418,7,1124,51.5,81,131,119,311,482,79.27,7.21,11.65,10.59,27.67,42.88,1090,76.0,823,204,309,151,78,42,39,24.79,37.55,9.48,18.35,5.10,4.74,822,246,376,83,69,34,14,29.93,45.74,8.39,10.10,4.14,1.70
60706,28,16,95,6,Chorweiler,607,Esch/Auweiler,6.8457195784,51.0199998643,1011,9.1,776,50.4,76,76,103,276,245,76.76,9.79,9.79,13.27,35.57,31.57,790,72.9,570,129,194,116,67,35,29,22.63,34.04,11.75,20.35,6.14,5.09,571,157,241,70,60,30,13,27.50,42.21,10.51,12.26,5.25,2.28
60707,28,16,95,6,Chorweiler,607,Esch/Auweiler,6.8636383958,51.0137372909,782,7.3,580,51.4,41,67,75,160,237,74.17,7.07,11.55,12.93,27.59,40.86,559,72.8,407,99,143,88,38,21,18,24.32,35.14,9.34,21.62,5.16,4.42,405,118,177,44,43,16,7,29.14,43.70,10.62,10.86,3.95,1.73
60801,27,16,95,6,Chorweiler,608,Volkhoven/Weiler,6.8728206712,51.020860773,1357,15.3,908,51.3,91,110,113,246,348,66.91,10.02,12.11,12.44,27.09,38.33,889,70.9,621,182,216,71,76,43,33,29.31,34.78,12.24,11.43,6.92,5.31,618,236,233,46,62,28,13,38.19,37.70,10.03,7.44,4.53,2.10
60802,27,16,95,6,Chorweiler,608,Volkhoven/Weiler,6.8834326162,51.020780998,2223,19.9,1333,51.7,226,241,241,437,188,59.96,16.95,18.08,18.08,32.78,14.10,1260,55.4,693,220,190,83,67,91,42,31.75,27.42,9.67,11.98,13.13,6.06,691,260,203,63,69,79,17,37.63,29.38,9.99,9.12,11.43,2.46
60803,27,16,95,6,Chorweiler,608,Volkhoven/Weiler,6.8898274401,51.0167498868,2504,20.8,1488,51.3,245,218,248,478,299,59.42,16.47,14.65,16.67,32.12,20.09,1404,61.5,854,253,264,93,92,94,58,29.63,30.91,10.77,10.89,11.01,6.79,852,317,283,68,87,84,13,37.21,33.22,10.21,7.98,9.86,1.53
60901,27,16,95,6,Chorweiler,609,Chorweiler,6.8993114107,51.0227084475,2529,44.3,1024,53.7,116,158,141,235,374,40.49,11.33,15.43,13.77,22.95,36.52,1029,47.7,480,168,116,35,41,90,30,35.00,24.17,8.54,7.29,18.75,6.25,475,198,130,25,37,80,5,41.68,27.37,7.79,5.26,16.84,1.05
60902,27,16,95,6,Chorweiler,609,Chorweiler,6.895480671,51.0220602167,3281,46.6,1307,54.2,188,229,181,358,351,39.84,14.38,17.52,13.85,27.39,26.86,1169,41.7,474,178,94,34,41,103,24,37.55,19.83,8.65,7.17,21.73,5.06,470,206,97,30,29,100,8,43.83,20.64,6.17,6.38,21.28,1.70
60903,27,16,95,6,Chorweiler,609,Chorweiler,6.8918423346,51.0248999476,1726,23.9,1054,61.2,81,110,96,227,540,61.07,7.69,10.44,9.11,21.54,51.23,1136,38.9,435,145,126,42,30,70,22,33.33,28.97,6.90,9.66,16.09,5.06,433,161,136,35,31,64,6,37.18,31.41,7.16,8.08,14.78,1.39
60904,27,16,95,6,Chorweiler,609,Chorweiler,6.8989177712,51.0295557398,2730,34.5,1297,51.9,190,227,172,375,333,47.51,14.65,17.50,13.26,28.91,25.67,1348,42.1,549,169,139,50,43,109,39,30.78,25.32,7.83,9.11,19.85,7.10,548,215,151,38,37,99,8,39.23,27.55,6.75,6.93,18.07,1.46
60905,27,16,95,6,Chorweiler,609,Chorweiler,6.888352072,51.0297726018,2744,27,1412,52,188,247,190,467,320,51.46,13.31,17.49,13.46,33.07,22.66,1473,45.8,664,205,157,69,66,124,43,30.87,23.64,9.94,10.39,18.67,6.48,652,246,172,53,51,121,9,37.73,26.38,7.82,8.13,18.56,1.38
61001,27,16,95,6,Chorweiler,610,Blumenberg,6.8888453655,51.0363686495,1292,17.2,814,49.9,128,162,121,278,125,63.00,15.72,19.90,14.86,34.15,15.36,832,60.3,497,168,102,60,66,67,34,33.80,20.52,13.28,12.07,13.48,6.84,490,201,132,34,60,56,7,41.02,26.94,12.24,6.94,11.43,1.43
61002,27,16,95,6,Chorweiler,610,Blumenberg,6.8852078701,51.0345321296,1320,20,788,50.9,135,137,149,246,121,59.70,17.13,17.39,18.91,31.22,15.36,792,57.7,450,118,103,63,51,88,27,26.22,22.89,11.33,14.00,19.56,6.00,451,167,116,44,45,73,6,37.03,25.72,9.98,9.76,16.19,1.33
61003,27,16,95,6,Chorweiler,610,Blumenberg,6.877210241,51.0391201947,1328,15.9,811,47.8,161,58,146,360,86,61.07,19.85,7.15,18.00,44.39,10.60,772,72.5,557,210,159,59,58,51,20,37.70,28.55,10.41,10.59,9.16,3.59,559,249,173,42,54,39,2,44.54,30.95,9.66,7.51,6.98,0.36
61004,27,16,95,6,Chorweiler,610,Blumenberg,6.8850645943,51.0375859904,1815,21.6,1065,52.8,155,234,193,256,227,58.68,14.55,21.97,18.12,24.04,21.31,1012,51.8,520,168,139,52,56,74,31,32.31,26.73,10.77,10.00,14.23,5.96,518,200,147,45,50,65,11,38.61,28.38,9.65,8.69,12.55,2.12
61101,29,16,95,6,Chorweiler,611,Roggendorf/Thenhoven,6.8574150573,51.0366307595,1871,18.6,1219,50.4,144,187,165,391,332,65.15,11.81,15.34,13.54,32.08,27.24,1242,60.1,733,209,252,106,65,68,33,28.51,34.38,8.87,14.46,9.28,4.50,734,245,288,70,65,53,13,33.38,39.24,8.86,9.54,7.22,1.77
61102,29,16,95,6,Chorweiler,611,Roggendorf/Thenhoven,6.8176800977,51.0474062139,2118,13.5,1505,52.1,173,248,221,466,397,71.06,11.50,16.48,14.68,30.96,26.38,1412,64.0,891,230,318,133,96,63,51,25.81,35.69,10.77,14.93,7.07,5.72,892,298,343,95,82,61,13,33.41,38.45,9.19,10.65,6.84,1.46
61201,29,16,95,6,Chorweiler,612,Worringen,6.8546467072,51.0584398496,1850,10.8,1262,52.2,97,159,216,324,466,68.22,7.69,12.60,17.12,25.67,36.93,1217,70.1,843,244,262,115,77,86,59,28.94,31.08,9.13,13.64,10.20,7.00,842,304,298,84,62,82,12,36.10,35.39,7.36,9.98,9.74,1.43
61202,29,16,95,6,Chorweiler,612,Worringen,6.853635539,51.0626329965,1139,4.5,929,54,71,120,95,279,364,81.56,7.64,12.92,10.23,30.03,39.18,952,70.7,667,222,185,92,64,61,43,33.28,27.74,9.60,13.79,9.15,6.45,666,275,208,66,60,49,8,41.29,31.23,9.01,9.91,7.36,1.20
61203,29,16,95,6,Chorweiler,612,Worringen,6.8437762388,51.0611431617,1481,13.3,1015,53.3,99,154,139,316,307,68.53,9.75,15.17,13.69,31.13,30.25,1025,64.2,650,225,172,95,61,51,46,34.62,26.46,9.38,14.62,7.85,7.08,648,266,198,67,56,47,14,41.05,30.56,8.64,10.34,7.25,2.16
